sample,genome_id,group,value
FW_TWAS_rep_2,GCA_937868245.1,X_ac_et,0.8666666666666667
FW_TWAS_rep_2,GCA_937868245.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_937868245.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_937868245.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_937868245.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCA_937868245.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_937868245.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_937868245.1,X_et,0.7
FW_TWAS_rep_2,GCA_937868245.1,X_lac,0.08027777777777777
FW_TWAS_rep_2,GCA_943369995.1,X_ch,0.08027777777777777
FW_TWAS_rep_2,GCA_943369995.1,X_pr,0.8235294117647058
FW_TWAS_rep_2,GCA_943369995.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_943369995.1,X_su,0.31748737373737373
FW_TWAS_rep_2,GCA_943369995.1,X_aa,0.8
FW_TWAS_rep_2,GCA_943369995.1,X_fa,1.0
FW_TWAS_rep_2,GCA_943369995.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_943369995.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_943369995.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_943369995.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_943369995.1,X_VFA_deg,0.853125
FW_TWAS_rep_2,GCA_943369995.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_943369995.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_943369995.1,X_et,0.9
FW_TWAS_rep_2,GCA_943369995.1,X_lac,0.08027777777777777
FW_TWAS_rep_2,GCA_964451255.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_964451255.1,X_pr,0.6470588235294118
FW_TWAS_rep_2,GCA_964451255.1,X_li,0.0759375
FW_TWAS_rep_2,GCA_964451255.1,X_su,0.6363636363636364
FW_TWAS_rep_2,GCA_964451255.1,X_aa,0.6266666666666667
FW_TWAS_rep_2,GCA_964451255.1,X_fa,1.0
FW_TWAS_rep_2,GCA_964451255.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCA_964451255.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_964451255.1,X_et,0.18408333333333332
FW_TWAS_rep_2,GCA_964451255.1,X_lac,0.4895833333333333
FW_TWAS_rep_2,GCA_044378235.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_044378235.1,X_pr,0.6363636363636364
FW_TWAS_rep_2,GCA_044378235.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_044378235.1,X_su,0.6692307692307693
FW_TWAS_rep_2,GCA_044378235.1,X_aa,0.5483333333333333
FW_TWAS_rep_2,GCA_044378235.1,X_fa,0.52983
FW_TWAS_rep_2,GCA_044378235.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_VFA_deg,0.45735119047619044
FW_TWAS_rep_2,GCA_044378235.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044378235.1,X_et,0.9
FW_TWAS_rep_2,GCA_044378235.1,X_lac,0.5875
FW_TWAS_rep_2,GCA_044229135.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_044229135.1,X_pr,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_044229135.1,X_su,0.7272727272727273
FW_TWAS_rep_2,GCA_044229135.1,X_aa,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_fa,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_ac_et,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044229135.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044229135.1,X_VFA_deg,0.853125
FW_TWAS_rep_2,GCA_044229135.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044229135.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044229135.1,X_et,1.0
FW_TWAS_rep_2,GCA_044229135.1,X_lac,0.08027777777777777
FW_TWAS_rep_2,GCA_964448465.1,X_ch,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_pr,0.08375
FW_TWAS_rep_2,GCA_964448465.1,X_li,0.11390625000000001
FW_TWAS_rep_2,GCA_964448465.1,X_su,0.05838383838383838
FW_TWAS_rep_2,GCA_964448465.1,X_aa,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_fa,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_VFA_deg,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_et,0.0
FW_TWAS_rep_2,GCA_964448465.1,X_lac,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_044220735.1,X_pr,0.47058823529411764
FW_TWAS_rep_2,GCA_044220735.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_044220735.1,X_su,0.6692307692307693
FW_TWAS_rep_2,GCA_044220735.1,X_aa,0.8
FW_TWAS_rep_2,GCA_044220735.1,X_fa,0.9
FW_TWAS_rep_2,GCA_044220735.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_VFA_deg,0.6979166666666667
FW_TWAS_rep_2,GCA_044220735.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044220735.1,X_et,0.7
FW_TWAS_rep_2,GCA_044220735.1,X_lac,0.39166666666666666
FW_TWAS_rep_2,GCA_963779155.1,X_ch,0.2892857142857143
FW_TWAS_rep_2,GCA_963779155.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_963779155.1,X_li,0.8333333333333334
FW_TWAS_rep_2,GCA_963779155.1,X_su,0.8181818181818182
FW_TWAS_rep_2,GCA_963779155.1,X_aa,0.9
FW_TWAS_rep_2,GCA_963779155.1,X_fa,1.0
FW_TWAS_rep_2,GCA_963779155.1,X_ac_et,0.8666666666666667
FW_TWAS_rep_2,GCA_963779155.1,X_ac_lac,0.9375
FW_TWAS_rep_2,GCA_963779155.1,X_chain_et,0.9230769230769231
FW_TWAS_rep_2,GCA_963779155.1,X_chain_lac,1.0
FW_TWAS_rep_2,GCA_963779155.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_963779155.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_963779155.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_963779155.1,X_et,0.7
FW_TWAS_rep_2,GCA_963779155.1,X_lac,1.0
